date,series,value
1860-01-01,Public,0.0014018691588785037
1861-01-01,Public,0.0012336448598130856
1862-01-01,Public,0.0011775700934579492
1863-01-01,Public,0.0010654205607476637
1864-01-01,Public,0.0012897196261682264
1865-01-01,Public,0.001121495327102804
1866-01-01,Public,0.001009345794392522
1867-01-01,Public,0.0011775700934579443
1869-01-01,Public,0.0010093457943925227
1872-01-01,Public,0.0009532710280373857
1873-01-01,Public,0.0008971962616822404
1878-01-01,Public,0.0006728971962616814
1880-01-01,Public,0.0007850467289719676
1882-01-01,Public,0.001121495327102804
1883-01-01,Public,0.0014018691588785037
1885-01-01,Public,0.0015700934579439263
1887-01-01,Public,0.001065420560747663
1888-01-01,Public,0.0007850467289719587
1891-01-01,Public,0.0014018691588785104
1894-01-01,Public,0.0017943925233644853
1896-01-01,Public,0.0033644859813084125
1898-01-01,Public,0.0058878504672897234
1901-01-01,Public,0.007962616822429904
1903-01-01,Public,0.007682242990654204
1904-01-01,Public,0.0063364485981308415
1907-01-01,Public,0.0076822429906542
1908-01-01,Public,0.008523364485981311
1909-01-01,Public,0.008971962616822426
1910-01-01,Public,0.009644859813084107
1911-01-01,Public,0.010429906542056076
1914-01-01,Public,0.008299065420560749
1915-01-01,Public,0.00672897196261683
1916-01-01,Public,0.00745794392523365
1917-01-01,Public,0.006728971962616821
1918-01-01,Public,0.007289719626168229
1920-01-01,Public,0.008355140186915888
1921-01-01,Public,0.010317757009345799
1922-01-01,Public,0.010654205607476637
1923-01-01,Public,0.01244859813084112
1927-01-01,Public,0.012000000000000002
1929-01-01,Public,0.012056074766355139
1932-01-01,Public,0.007906542056074767
1933-01-01,Public,0.000672897196261681
1934-01-01,Public,0.000168224299065422
1937-01-01,Public,0.0002803738317757
1942-01-01,Public,0.006560747663551401
1943-01-01,Public,0.005046728971962615
1945-01-01,Public,0.005887850467289719
1948-01-01,Public,0.00611214953271028
1949-01-01,Public,0.006392523364485976
1955-01-01,Public,0.007065420560747664
1956-01-01,Public,0.010037383177570098
1958-01-01,Public,0.0
1860-01-01,Private,0.005607476635514015
1861-01-01,Private,0.005383177570093456
1862-01-01,Private,0.005439252336448592
1863-01-01,Private,0.004766355140186915
1864-01-01,Private,0.0045981308411214925
1865-01-01,Private,0.0038691588785046698
1866-01-01,Private,0.003700934579439248
1867-01-01,Private,0.003700934579439248
1869-01-01,Private,0.0035887850467289702
1872-01-01,Private,0.006728971962616819
1873-01-01,Private,0.006280373831775701
1878-01-01,Private,0.005383177570093456
1880-01-01,Private,0.005775700934579433
1882-01-01,Private,0.0061121495327102785
1883-01-01,Private,0.005887850467289719
1885-01-01,Private,0.0061121495327102785
1887-01-01,Private,0.006056074766355137
1888-01-01,Private,0.006616822429906541
1891-01-01,Private,0.008971962616822426
1894-01-01,Private,0.007177570093457941
1896-01-01,Private,0.005887850467289719
1898-01-01,Private,0.005439252336448592
1901-01-01,Private,0.006953271028037382
1903-01-01,Private,0.007682242990654204
1904-01-01,Private,0.007233644859813082
1907-01-01,Private,0.010373831775700938
1908-01-01,Private,0.009532710280373826
1909-01-01,Private,0.010317757009345794
1910-01-01,Private,0.01278504672897196
1911-01-01,Private,0.011887850467289716
1914-01-01,Private,0.01362616822429906
1915-01-01,Private,0.01115887850467289
1916-01-01,Private,0.01115887850467289
1917-01-01,Private,0.011551401869158874
1918-01-01,Private,0.01115887850467289
1920-01-01,Private,0.008635514018691585
1921-01-01,Private,0.008635514018691585
1922-01-01,Private,0.008467289719626164
1923-01-01,Private,0.007906542056074764
1927-01-01,Private,0.001682242990654199
1929-01-01,Private,0.0019626168224299028
1932-01-01,Private,0.002579439252336444
1933-01-01,Private,5.6074766355136e-05
1934-01-01,Private,0.000112149532710277
1937-01-01,Private,0.00039252336448598104
1942-01-01,Private,0.02557009345794392
1943-01-01,Private,0.026074766355140184
1945-01-01,Private,0.015028037383177569
1948-01-01,Private,0.013850467289719623
1949-01-01,Private,0.01278504672897196
1955-01-01,Private,0.004261682242990652
1956-01-01,Private,0.005775700934579433
1958-01-01,Private,0.0
